0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
2650;-44.75;0.25;24;35;29;17;18;161;43;30;9;4;11;24;21;9;17;11;34;27;48;9;11;5;3;6;3;40;6;20;9;21;8;6;10;2;3;4
2651;-44.25;0.25;22;36;34;19;24;512;54;28;11;7;13;20;29;16;17;16;21;25;58;16;14;6;5;1;3;50;8;21;28;25;4;4;10;2;3;5
2652;-43.75;0.25;12;47;27;15;8;1155;136;25;9;1;4;17;44;13;15;18;32;37;52;12;14;7;9;2;3;29;13;16;11;46;5;19;19;0;0;3
2653;-43.25;0.25;21;36;28;16;9;685;111;19;5;4;10;22;17;13;14;16;26;27;84;13;5;6;3;2;1;43;9;21;12;20;9;3;7;2;1;4
2654;-42.75;0.25;33;35;14;22;11;491;76;9;2;1;4;16;16;7;17;14;40;19;74;6;3;9;1;2;0;36;7;18;15;23;3;3;8;0;3;8
2655;-42.25;0.25;27;27;17;13;19;178;43;14;3;1;10;21;48;6;10;10;69;13;34;9;2;3;3;1;6;42;18;7;19;23;6;1;4;1;1;7
2656;-41.75;0.25;20;33;25;21;22;227;58;20;1;1;7;12;58;13;15;12;36;48;31;9;10;2;2;2;4;40;19;14;66;19;2;2;2;4;3;4
2657;-41.25;0.25;22;23;17;14;14;327;39;13;2;2;5;6;154;8;16;9;16;29;25;10;8;1;1;3;6;40;17;15;44;14;5;1;3;2;4;7
2658;-40.75;0.25;19;21;29;21;14;232;39;28;2;2;7;11;150;3;15;9;34;27;32;10;4;8;4;2;4;26;10;14;17;8;6;2;2;1;3;7
2659;-40.25;0.25;17;25;23;11;11;105;45;18;3;1;6;12;42;8;15;7;42;33;46;6;4;2;3;3;4;38;8;20;31;17;9;4;2;4;2;3
2660;-39.75;0.25;8;15;32;11;8;114;36;21;6;0;1;13;23;5;13;10;27;32;32;3;4;1;1;1;7;36;11;22;14;13;8;3;4;2;4;3
2661;-39.25;0.25;22;23;19;11;5;72;54;9;0;1;3;17;20;7;17;14;25;30;30;2;7;3;3;4;2;25;6;22;12;15;4;1;2;0;4;8
2662;-38.75;0.25;16;16;17;9;10;54;50;15;2;2;3;20;28;6;15;17;46;43;14;7;4;0;2;1;6;26;9;27;11;9;7;1;1;0;1;5
2714;-62.25;-0.25;75;1891;2435;994;43;269;262;1231;1206;3499;5143;1766;58;4755;1450;82;86;613;1191;295;1326;1108;2909;1046;12;708;2230;230;180;695;200;852;716;1307;1349;1292
2715;-61.75;-0.25;221;1552;3832;715;32;632;369;1416;1320;1055;4439;1732;102;4250;2274;223;119;580;1546;620;1265;1858;4004;2361;7;487;1751;401;94;915;418;1049;1539;2060;939;1550
2716;-61.25;-0.25;131;2069;3770;731;23;395;481;611;1101;880;3739;1011;100;2419;2442;135;342;369;1497;469;1410;2125;3475;2721;11;764;2011;393;81;1145;435;1039;850;2173;933;1805
2717;-60.75;-0.25;37;2052;4543;518;64;552;413;825;579;1228;4395;1073;170;2355;532;64;277;255;820;362;1789;1452;5833;977;6;1587;1084;296;66;841;201;996;689;2373;854;2070
2718;-60.25;-0.25;26;2443;3824;393;53;187;396;978;625;1704;4688;1080;94;1599;352;44;148;302;650;472;932;835;4270;1187;7;309;1004;254;285;460;313;887;1077;1491;1064;1427
2719;-59.75;-0.25;91;1773;3192;129;49;437;401;1195;281;948;2736;1987;73;611;424;12;103;266;574;308;615;597;2237;1221;9;449;361;149;23;231;346;881;766;1385;766;1751
2720;-59.25;-0.25;93;1890;4172;164;43;236;256;1060;235;1337;1637;1485;83;924;661;12;102;138;727;290;797;1337;2169;1196;8;465;1016;84;13;217;281;440;635;2390;831;846
2721;-58.75;-0.25;31;1551;2267;41;56;92;231;394;301;566;1035;926;34;1050;272;17;61;77;471;446;415;808;1180;362;5;683;1012;40;10;142;249;447;221;1576;689;912
2722;-58.25;-0.25;31;1590;1503;27;125;173;264;321;640;507;631;691;34;281;202;14;47;50;312;517;533;733;1105;213;2;518;342;49;10;197;126;303;310;860;447;693
2723;-57.75;-0.25;27;1089;1713;64;82;122;316;310;382;644;599;367;58;94;109;20;85;120;317;313;625;1440;628;107;9;198;327;54;16;132;109;835;492;738;276;248
2724;-57.25;-0.25;21;1103;1363;95;134;200;678;550;627;997;763;745;135;171;329;18;250;176;507;515;963;1368;946;475;4;321;450;82;8;143;256;556;316;1066;255;98
2725;-56.75;-0.25;22;1511;639;72;75;131;490;764;852;660;939;1512;102;1113;114;46;461;348;438;373;1739;704;184;790;9;733;339;84;7;222;213;858;677;982;661;378
2726;-56.25;-0.25;13;1599;1199;49;88;150;665;487;381;628;426;1002;80;1443;145;36;383;256;478;454;443;295;309;393;24;865;423;76;20;176;151;1087;642;944;436;486
2727;-55.75;-0.25;26;576;404;30;92;202;770;728;240;199;128;121;45;120;100;46;206;236;405;283;214;88;246;339;24;245;572;31;24;199;115;318;110;452;339;715
2728;-55.25;-0.25;21;124;96;32;98;163;180;539;28;148;50;68;43;30;46;43;103;139;128;57;70;95;91;11;7;143;132;31;32;83;46;97;22;95;17;158
2729;-54.75;-0.25;28;76;84;34;57;131;132;550;67;43;108;105;42;40;38;35;88;92;162;96;89;309;56;44;8;51;90;24;6;35;50;52;50;92;18;110
2730;-54.25;-0.25;23;90;109;40;86;249;374;764;194;130;278;109;57;24;49;43;100;139;288;194;204;837;99;14;6;37;64;29;12;66;78;131;125;111;77;78
2731;-53.75;-0.25;33;142;93;58;125;197;453;553;322;212;492;381;43;50;51;50;95;158;349;321;713;908;66;122;8;57;70;36;8;90;177;249;327;198;189;111
2732;-53.25;-0.25;43;242;179;60;118;265;459;586;257;126;468;356;59;88;59;38;112;327;395;237;775;283;193;53;8;98;81;29;9;83;193;506;451;283;64;177
2733;-52.75;-0.25;53;403;253;179;101;532;314;676;206;296;496;544;72;173;42;61;138;213;390;191;361;698;331;24;6;190;149;45;17;68;300;636;421;420;51;225
2734;-52.25;-0.25;68;357;212;212;67;480;227;453;447;312;442;359;106;48;55;47;331;114;374;129;313;370;272;32;6;149;82;43;34;145;294;291;300;163;52;456
2735;-51.75;-0.25;59;321;151;416;81;396;331;799;755;329;233;282;92;39;50;53;176;297;589;304;517;466;223;50;29;71;8;88;18;204;250;324;355;197;59;440
2736;-51.25;-0.25;94;546;199;125;144;384;285;417;836;832;1100;242;69;39;47;22;195;415;679;379;665;986;92;88;9;61;72;74;30;147;249;722;725;508;505;98
2737;-50.75;-0.25;165;1462;587;350;158;374;627;680;1677;2267;2312;1075;106;87;70;26;290;447;783;422;1313;1108;672;453;2;196;108;515;24;153;716;930;908;1460;642;296
2738;-50.25;-0.25;218;1987;729;452;149;335;652;1305;1568;2350;2224;1094;129;149;71;28;319;384;936;382;1915;1468;409;192;6;392;113;384;31;208;575;520;1100;1218;997;622
2739;-49.75;-0.25;336;1357;793;175;128;296;507;420;1854;1911;2484;671;139;30;54;17;216;361;358;220;1165;2496;560;140;7;160;81;154;28;82;273;440;1160;1051;822;393
2740;-49.25;-0.25;226;104;163;48;149;352;827;418;650;816;920;101;48;28;44;28;308;442;190;186;549;863;438;102;5;114;19;122;34;93;178;447;695;940;153;143
2741;-48.75;-0.25;126;92;84;36;69;249;711;347;169;142;99;23;44;15;42;23;361;293;224;138;157;131;15;6;5;30;27;129;30;40;100;131;464;172;38;41
2742;-48.25;-0.25;63;85;52;26;170;233;572;155;67;454;61;37;51;12;34;12;186;345;372;72;176;166;8;5;3;29;9;74;34;132;97;195;368;113;12;11
2743;-47.75;-0.25;59;58;73;27;384;233;433;97;48;223;39;31;69;16;38;22;113;152;303;46;135;56;11;6;6;40;12;96;8;136;120;156;347;43;10;9
2744;-47.25;-0.25;59;56;68;20;77;235;290;85;41;23;15;40;56;16;36;20;48;147;95;39;91;32;8;4;7;48;7;33;17;25;78;93;576;15;2;5
2745;-46.75;-0.25;48;43;44;22;33;136;335;88;104;25;20;37;29;11;30;19;44;61;65;72;41;27;10;7;1;51;13;22;13;22;32;31;229;2;2;10
2746;-46.25;-0.25;50;56;47;23;34;118;318;67;26;6;24;42;26;18;22;18;41;29;56;29;23;8;7;6;4;45;22;20;5;27;29;9;55;4;2;10
2747;-45.75;-0.25;50;56;50;19;32;113;360;43;19;5;14;16;25;14;32;20;46;27;64;29;17;13;8;4;5;55;17;33;9;25;23;11;18;1;1;6
2748;-45.25;-0.25;42;47;31;23;14;131;378;138;9;4;12;32;24;14;18;13;30;35;59;14;20;11;6;3;2;51;11;25;6;22;15;7;46;8;1;6
2749;-44.75;-0.25;39;38;36;18;12;127;182;77;4;4;9;25;38;10;19;15;23;35;67;15;23;4;7;3;2;59;7;32;11;33;10;5;19;2;4;1
2750;-44.25;-0.25;22;38;26;24;18;128;101;25;7;6;8;10;52;13;20;19;18;34;75;12;15;2;2;3;3;38;9;126;13;22;9;8;12;0;2;4
2751;-43.75;-0.25;27;32;25;23;11;98;88;21;8;1;9;15;22;15;19;16;19;41;50;12;7;3;3;2;3;33;14;133;5;19;9;4;5;3;2;2
2752;-43.25;-0.25;26;37;31;21;7;265;181;20;2;2;4;22;21;18;16;12;17;48;103;8;4;4;2;2;7;33;11;11;7;20;43;10;5;6;3;2
2753;-42.75;-0.25;23;42;27;21;10;541;115;21;4;3;6;16;27;6;15;12;14;30;78;10;5;6;5;3;4;48;12;15;15;15;84;0;6;1;2;4
2754;-42.25;-0.25;22;30;25;21;18;389;69;20;2;1;5;12;39;7;13;13;16;28;32;13;7;5;2;3;5;52;17;10;46;23;24;0;6;1;2;12
2755;-41.75;-0.25;16;29;27;11;15;754;57;26;4;0;3;10;107;9;17;16;16;69;53;11;1;5;4;3;5;55;19;15;18;7;3;3;3;0;2;9
2756;-41.25;-0.25;21;19;27;16;11;721;40;29;5;0;4;17;100;16;20;11;27;30;41;18;7;1;3;1;2;39;18;16;11;19;6;3;4;2;3;6
2757;-40.75;-0.25;21;21;28;19;16;214;45;16;3;0;1;14;44;4;18;10;26;26;34;5;5;2;2;3;8;29;14;12;20;13;9;3;1;2;0;2
2758;-40.25;-0.25;16;23;23;14;14;46;69;18;1;1;2;9;12;10;20;12;43;59;17;5;3;2;2;3;8;41;21;18;11;27;3;5;1;0;6;6
2759;-39.75;-0.25;12;15;17;9;9;53;66;30;2;1;4;11;12;7;9;19;23;108;32;5;3;1;3;4;4;29;14;21;11;28;7;3;0;3;3;1
2760;-39.25;-0.25;9;16;11;9;10;47;99;24;0;2;6;15;14;10;16;10;37;62;39;4;2;5;2;0;5;26;19;21;25;9;1;4;0;3;4;5
2761;-38.75;-0.25;22;16;24;10;8;37;47;16;4;1;10;9;17;3;18;8;75;31;50;3;4;3;0;1;2;20;5;20;34;9;6;2;1;0;1;9
2813;-62.25;-0.75;105;2479;4735;607;76;486;713;1586;1362;1536;5087;3344;80;6882;1644;275;125;580;2031;756;1243;1379;4238;2799;5;1014;2139;393;117;1076;464;643;1426;1848;1806;2039
2814;-61.75;-0.75;193;1894;3519;1153;45;863;723;1588;1215;907;4814;2113;75;4400;3973;301;161;827;1346;657;1511;1640;4513;2464;6;863;2488;564;197;1002;382;1512;1288;2085;1324;1984
2815;-61.25;-0.75;40;2400;4448;1607;87;677;454;1521;1176;1580;4577;2313;64;2266;2982;207;78;432;687;639;1598;2539;5425;5769;7;1002;2697;406;166;691;546;1722;991;2259;788;2090
2816;-60.75;-0.75;47;4959;4012;665;202;445;503;1181;815;1299;4178;1818;66;2803;1454;209;134;629;956;689;1747;3201;4582;2011;2;1495;1631;224;175;700;681;1213;971;2021;559;1944
2817;-60.25;-0.75;82;3674;3781;388;196;297;725;945;788;1916;6645;1681;66;2033;1911;135;333;621;1129;438;1293;1860;5515;2146;10;623;1200;187;61;397;621;947;1010;2447;584;2539
2818;-59.75;-0.75;45;2427;5457;203;83;241;480;980;526;1752;5504;2334;173;487;1280;19;162;207;788;452;979;1535;2788;2623;4;509;580;124;50;246;397;412;516;1753;784;2272
2819;-59.25;-0.75;27;1690;4288;336;112;217;386;865;649;765;2398;1701;327;1783;280;18;107;121;682;549;1025;911;1322;712;5;541;502;156;63;162;455;425;444;1891;967;1305
2820;-58.75;-0.75;24;1908;1964;347;143;126;254;599;378;865;1535;721;295;1001;937;22;107;86;833;509;563;826;1330;279;10;1264;676;115;14;377;395;397;318;1958;560;1016
2821;-58.25;-0.75;14;1908;1553;61;172;145;274;372;328;485;657;900;50;796;620;15;132;74;463;692;569;733;847;367;3;831;451;108;12;216;187;462;475;1285;317;1089
2822;-57.75;-0.75;28;974;1433;93;138;193;556;438;419;322;581;948;127;314;312;24;158;180;754;1222;1061;1147;395;228;7;584;419;94;10;221;235;378;635;848;250;491
2823;-57.25;-0.75;23;1106;1095;199;116;192;631;728;783;807;1093;1215;289;520;285;33;368;246;878;630;1162;1005;499;679;11;247;467;110;7;169;254;1048;471;920;322;323
2824;-56.75;-0.75;27;1996;1503;308;188;426;1265;1324;750;703;1113;2229;220;647;319;72;564;648;1005;712;1266;939;343;638;41;317;729;205;19;150;218;815;767;719;465;735
2825;-56.25;-0.75;26;4223;3028;461;319;251;1463;1565;508;342;808;1490;186;4515;484;105;222;508;891;485;623;574;190;738;8;654;1108;302;36;158;327;974;619;869;514;1294
2826;-55.75;-0.75;27;2635;2890;143;273;496;664;823;342;393;497;1309;128;1514;951;71;198;362;558;321;390;319;268;585;18;261;1556;318;37;143;318;326;258;983;209;1558
2827;-55.25;-0.75;33;354;496;53;200;224;325;557;195;333;240;212;57;80;183;39;155;358;222;202;289;197;326;573;5;145;651;57;32;195;111;136;107;218;79;1001
2828;-54.75;-0.75;24;385;146;44;70;130;280;536;130;184;284;71;54;43;46;54;71;127;255;99;170;209;262;530;11;59;156;47;9;116;116;128;97;217;151;201
2829;-54.25;-0.75;25;148;144;55;50;200;216;482;165;210;320;147;69;58;72;68;98;86;224;177;382;186;117;176;6;30;124;34;6;93;124;197;148;290;227;204
2830;-53.75;-0.75;31;302;228;71;75;656;536;459;548;127;538;486;85;89;88;38;108;248;306;307;588;346;202;81;13;197;382;44;22;137;258;609;846;191;94;240
2831;-53.25;-0.75;54;310;333;82;161;546;407;531;296;202;528;335;59;133;85;47;88;265;416;235;579;321;101;38;10;212;317;66;12;159;397;670;394;272;48;211
2832;-52.75;-0.75;76;400;400;146;200;624;413;1190;324;346;509;246;102;354;84;99;281;188;1197;403;901;451;120;129;16;200;114;129;54;207;1005;931;466;296;27;261
2833;-52.25;-0.75;68;354;174;128;134;473;250;607;395;324;723;180;89;102;72;55;280;112;814;410;910;542;319;21;35;123;70;75;53;214;344;606;300;211;63;337
2834;-51.75;-0.75;83;870;261;246;107;507;643;985;1063;717;889;633;165;71;69;55;209;259;839;730;1387;666;514;68;36;117;81;138;71;282;721;811;401;471;240;389
2835;-51.25;-0.75;103;1556;865;336;317;615;680;890;1839;1651;2647;2613;313;223;94;194;449;449;1245;1100;1682;768;606;256;88;256;89;381;102;277;877;676;1073;932;800;423
2836;-50.75;-0.75;144;2866;2505;774;449;879;1389;1643;1524;2891;3975;3948;470;819;373;587;730;674;1699;770;1690;2857;1388;1419;70;421;501;1008;42;511;1331;1471;1712;1325;1636;1464
2837;-50.25;-0.75;270;3617;3081;928;498;1103;1037;2725;1352;1612;3807;3555;570;1573;364;443;1027;656;949;689;2729;3581;932;1980;37;327;463;1183;95;535;879;1477;973;1257;1596;1781
2838;-49.75;-0.75;338;3172;2454;636;367;835;756;1524;1553;2054;3046;2363;787;804;605;172;799;531;769;694;2353;2946;1056;1102;46;378;333;1050;134;257;1137;1040;1180;857;2489;1826
2839;-49.25;-0.75;228;583;401;269;321;920;622;1558;908;1015;916;143;546;30;159;40;951;553;711;1076;1577;2092;336;648;17;496;54;434;53;607;1131;867;617;698;370;1410
2840;-48.75;-0.75;169;295;83;72;212;600;730;803;408;396;433;219;91;25;60;39;377;1017;624;720;972;526;29;22;7;223;31;113;81;140;828;434;758;780;145;777
2841;-48.25;-0.75;211;837;298;242;377;1131;2256;1834;713;732;678;493;132;20;28;45;277;974;796;1242;1508;2315;59;14;6;93;40;354;85;255;969;789;1615;1812;317;52
2842;-47.75;-0.75;221;435;200;49;553;685;1608;1522;792;906;349;127;116;17;48;21;393;992;522;837;1442;1470;9;11;9;123;33;279;111;298;596;602;1755;1270;82;120
2843;-47.25;-0.75;155;448;97;41;288;378;597;728;480;358;182;73;80;14;52;30;158;341;344;340;428;328;11;7;6;136;18;181;47;174;411;184;1380;358;15;37
2844;-46.75;-0.75;73;74;87;32;89;195;303;322;397;34;94;35;112;21;49;27;101;225;140;133;149;91;5;8;8;59;15;37;16;121;400;39;482;120;14;9
2845;-46.25;-0.75;63;57;58;24;49;168;242;140;146;27;30;26;41;20;37;24;45;235;204;110;46;71;7;5;5;47;22;29;2;104;89;17;124;24;3;3
2846;-45.75;-0.75;66;46;41;22;49;188;405;119;51;5;14;19;37;26;37;31;34;264;100;43;21;29;7;5;8;44;16;31;9;55;29;14;85;6;2;2
2847;-45.25;-0.75;45;60;47;18;31;76;351;101;12;5;8;30;44;17;35;24;41;38;130;11;19;9;5;4;3;59;9;20;10;88;17;9;69;4;3;7
2848;-44.75;-0.75;43;39;29;21;14;69;322;84;6;6;19;22;51;9;33;22;24;43;68;13;21;5;5;4;8;42;11;31;7;67;8;4;46;3;2;5
2849;-44.25;-0.75;40;58;24;12;16;102;132;65;6;6;3;21;19;16;24;12;21;28;55;8;14;7;4;7;3;48;5;109;7;23;38;6;14;4;4;4
2850;-43.75;-0.75;28;43;21;28;6;152;168;39;6;6;10;12;47;10;19;13;19;29;45;17;11;4;1;5;2;43;19;11;5;20;20;4;8;2;2;10
2851;-43.25;-0.75;24;30;41;21;16;114;386;40;3;2;8;24;28;16;22;12;27;34;53;16;9;3;4;5;7;49;9;17;9;30;50;9;5;2;1;7
2852;-42.75;-0.75;17;44;28;19;16;157;192;33;5;0;7;14;21;13;20;13;32;40;36;14;7;2;4;2;5;46;13;17;39;28;111;3;7;0;1;1
2853;-42.25;-0.75;17;29;26;24;17;182;62;49;7;1;3;13;25;6;23;22;20;23;57;14;4;3;1;2;6;55;11;15;30;21;218;3;8;1;0;8
2854;-41.75;-0.75;32;25;26;13;18;292;47;76;6;4;2;11;29;8;15;17;13;37;62;21;7;1;6;5;1;53;12;21;16;12;43;1;3;1;5;8
2855;-41.25;-0.75;33;21;24;12;19;533;40;25;8;1;4;11;34;17;8;14;22;33;93;14;2;1;4;2;3;53;19;13;23;52;15;0;4;3;4;11
2856;-40.75;-0.75;25;21;20;11;9;158;51;61;5;0;2;11;21;10;27;11;24;41;61;12;7;5;1;4;5;38;14;20;16;21;11;3;4;2;5;5
2857;-40.25;-0.75;22;17;18;11;10;62;42;78;7;0;5;6;20;2;16;21;23;63;158;5;0;3;5;2;2;39;16;20;19;18;5;4;1;0;2;6
2858;-39.75;-0.75;14;13;19;10;8;55;57;70;4;1;5;8;12;15;21;12;15;57;84;4;8;2;4;3;5;24;17;22;23;36;6;2;0;2;1;0
2859;-39.25;-0.75;22;11;23;12;18;62;67;40;6;0;8;4;13;11;25;18;35;80;19;7;10;5;2;3;5;28;15;16;23;14;9;0;3;2;2;3
2860;-38.75;-0.75;19;19;19;13;12;39;32;19;3;0;4;11;10;8;25;7;91;40;25;8;10;1;3;1;8;29;22;18;23;15;5;0;1;2;0;0
2912;-62.25;-1.25;193;2462;4803;2189;68;1245;901;1228;979;869;4551;4227;144;3438;3409;387;326;455;1224;826;1118;1708;8521;4296;11;1469;1747;472;131;1333;358;729;997;1937;955;1463
2913;-61.75;-1.25;218;3231;4847;1714;81;1014;1010;1289;938;1498;7411;3775;118;3297;3695;114;580;536;1227;609;1685;2366;6829;7426;12;2344;2976;679;192;781;820;1256;1538;2516;799;1660
2914;-61.25;-1.25;55;3310;4546;1942;157;840;963;1213;891;1950;6180;3133;118;3664;3387;123;516;581;935;661;1418;1401;5006;10683;6;1350;2404;697;143;319;940;1477;1324;3320;824;2460
2915;-60.75;-1.25;51;4056;3568;2410;335;721;765;904;903;2758;4700;1413;110;5570;2727;130;487;478;752;356;2172;1514;4874;2792;10;1215;1494;261;106;387;634;966;1542;2971;834;1873
2916;-60.25;-1.25;310;5475;4171;2127;455;1339;955;1306;945;1378;6001;2751;103;4136;4455;180;580;392;600;362;1794;2170;4395;1101;19;1415;948;315;52;874;639;1091;762;1673;750;1459
2917;-59.75;-1.25;116;7434;6289;2609;182;763;525;1729;1132;1925;5762;3041;143;1549;5494;91;340;213;699;523;1817;2178;3037;1412;5;1005;901;238;76;505;650;900;880;2305;758;2540
2918;-59.25;-1.25;44;4413;5530;727;60;227;284;1070;584;870;7688;2518;182;791;1045;48;135;177;714;578;1877;1774;3595;870;2;1152;1172;89;41;182;572;583;710;1828;829;2404
2919;-58.75;-1.25;127;3107;2320;736;129;222;384;864;414;1086;2206;1273;255;849;1697;41;103;239;697;396;1524;1754;1100;650;7;1141;808;96;26;298;590;712;505;1955;639;1250
2920;-58.25;-1.25;92;2392;1767;146;106;252;736;568;311;479;683;1400;435;592;1122;38;201;168;1061;612;1111;1122;1172;227;7;956;718;142;14;222;327;537;819;1319;434;804
2921;-57.75;-1.25;61;1484;2263;203;168;173;691;489;361;473;446;2348;397;328;382;32;290;246;941;709;783;1395;995;188;7;933;852;186;32;190;238;426;904;1304;172;924
2922;-57.25;-1.25;51;1123;2200;379;180;244;1055;851;432;933;1341;1280;449;346;593;47;425;396;890;693;1714;761;227;262;13;601;1112;269;32;194;454;530;397;520;178;598
2923;-56.75;-1.25;55;1616;4205;1082;384;338;1820;1034;409;1212;940;1217;242;649;407;105;476;613;1539;1015;1631;1226;275;671;24;624;917;309;68;294;618;424;664;661;406;667
2924;-56.25;-1.25;62;3134;5720;1659;755;810;1964;1981;1178;461;1700;2530;680;2062;451;218;627;907;1522;605;986;813;642;833;20;521;964;354;56;679;1315;1352;841;451;1098;909
2925;-55.75;-1.25;116;4597;5020;1176;1165;837;1269;1994;1220;357;2019;2587;711;2659;878;203;836;1049;1023;386;764;1018;1115;1625;11;986;1471;368;47;857;786;1145;625;995;1113;1508
2926;-55.25;-1.25;128;3353;4448;216;581;671;694;1243;722;306;1715;2670;341;1461;598;45;383;514;566;683;606;709;1191;3962;6;498;1315;868;48;639;535;750;427;575;861;1106
2927;-54.75;-1.25;80;2684;1501;112;210;399;507;505;302;179;631;1517;96;755;123;47;68;345;340;271;704;428;259;806;7;227;1151;252;94;329;293;564;179;329;335;676
2928;-54.25;-1.25;72;711;1440;156;243;258;308;475;245;130;211;325;105;177;203;73;56;257;316;373;419;582;40;297;5;256;297;213;46;239;235;484;118;414;388;784
2929;-53.75;-1.25;52;283;344;125;227;186;583;777;227;161;607;153;121;116;122;68;61;222;266;249;477;480;34;28;13;63;190;101;23;106;310;340;130;390;84;381
2930;-53.25;-1.25;73;299;272;99;298;596;659;593;298;209;522;174;153;295;143;69;171;356;542;294;656;953;42;17;9;65;111;87;18;165;499;695;228;296;160;130
2931;-52.75;-1.25;87;344;181;179;362;334;517;943;428;462;902;179;124;164;122;77;247;256;986;460;989;884;83;24;11;109;265;107;16;154;463;1068;274;324;60;220
2932;-52.25;-1.25;85;357;112;88;331;425;600;795;393;268;621;244;104;100;78;43;186;221;849;870;1101;356;366;167;24;112;38;105;55;282;508;1008;350;407;135;200
2933;-51.75;-1.25;110;2491;244;344;181;1037;1490;1598;946;633;1474;892;255;438;117;95;237;408;1148;746;2174;1126;866;208;21;354;61;242;72;344;1605;1198;634;502;428;250
2934;-51.25;-1.25;94;2575;1223;427;495;1246;2161;2333;987;700;3200;3029;480;1331;220;188;638;656;2267;585;1978;1916;1897;658;32;374;159;511;175;742;1886;1519;1050;865;682;597
2935;-50.75;-1.25;168;3814;3361;909;700;1826;3302;2781;909;1674;3367;3345;796;3036;542;798;1446;977;2262;592;1526;3265;2284;1852;65;805;782;1991;124;1117;1041;3515;1122;1595;1010;1100
2936;-50.25;-1.25;263;4784;2644;897;715;2888;2806;2847;1183;818;2328;2975;1232;2169;1038;932;1687;1009;2100;980;1378;2121;270;2235;104;630;764;1958;102;923;1235;2123;1375;1187;904;1795
2937;-49.75;-1.25;386;2489;2569;941;667;2640;2113;4091;943;824;1247;1605;801;894;703;505;1223;1223;1753;1650;2061;2907;231;1732;158;362;615;1104;280;613;2164;1920;699;1131;1586;1890
2938;-49.25;-1.25;468;244;566;422;1321;2288;1849;2746;717;880;621;233;548;112;560;70;1262;1920;1289;3391;1970;1856;59;308;50;233;125;651;190;499;1686;1837;900;985;913;1418
2939;-48.75;-1.25;451;402;200;199;1696;1384;1793;1397;2506;1249;1117;717;418;19;166;63;602;1352;1266;3628;2605;1428;345;138;41;231;50;410;173;478;1846;1399;1226;1416;260;353
2940;-48.25;-1.25;571;960;797;799;2105;2545;6413;5793;3636;2864;2754;2532;886;45;210;355;1606;2180;2897;3783;1638;2004;348;244;87;216;187;1498;430;1105;2160;2357;2247;2876;1258;637
2941;-47.75;-1.25;683;980;465;260;1769;2310;4823;5983;2543;1359;902;510;589;14;82;90;1090;1420;2044;2626;2358;2103;117;13;22;331;233;1245;245;1553;1265;2559;2999;1596;706;725
2942;-47.25;-1.25;413;817;109;380;1125;2524;4442;4036;2149;1019;1032;167;229;19;61;28;754;1344;1512;1548;2246;845;47;9;16;547;89;818;308;1151;1936;1765;3127;1159;848;238
2943;-46.75;-1.25;259;202;85;583;577;1192;2179;1622;1433;355;460;185;177;17;66;37;667;1055;984;1038;2081;642;34;3;7;190;25;482;113;533;1454;918;2872;1012;471;66
2944;-46.25;-1.25;155;158;73;300;291;380;2097;1473;1253;195;248;162;65;24;71;35;178;654;477;446;1239;472;21;2;14;60;26;212;59;403;473;302;1208;319;134;5
2945;-45.75;-1.25;73;92;55;39;69;153;1476;770;491;58;71;45;69;24;49;30;81;328;326;160;270;191;8;7;2;42;21;57;31;248;198;122;1221;46;16;12
2946;-45.25;-1.25;43;60;30;27;23;126;807;449;184;17;7;29;90;17;30;27;55;95;280;45;47;28;3;6;8;53;15;34;15;469;79;25;206;13;5;8
2947;-44.75;-1.25;37;53;38;26;23;119;172;273;8;1;7;18;30;15;28;23;33;43;135;19;13;6;6;5;7;53;13;9;6;104;90;7;81;0;1;2
2948;-44.25;-1.25;44;50;38;18;15;119;173;143;10;0;6;10;35;14;14;21;26;32;124;16;13;4;3;3;5;47;13;12;4;55;50;8;29;4;3;2
2949;-43.75;-1.25;43;44;30;26;10;185;113;113;1;4;8;27;24;20;10;12;22;34;89;14;5;7;4;1;7;40;20;20;5;102;38;47;8;1;3;5
2950;-43.25;-1.25;23;39;38;18;15;82;108;79;6;5;6;18;21;11;7;24;33;34;68;18;11;4;3;4;5;53;24;14;2;100;85;71;12;1;4;9
2951;-42.75;-1.25;27;33;34;28;12;58;100;168;5;0;3;17;26;17;18;13;46;63;69;10;5;2;1;4;6;54;10;19;8;35;188;4;1;1;5;5
2952;-42.25;-1.25;22;29;41;17;8;66;89;210;6;2;7;9;17;5;27;17;56;50;91;20;6;3;3;1;3;43;21;13;10;29;141;6;1;1;1;2
2953;-41.75;-1.25;24;27;31;20;19;161;127;123;4;2;6;10;19;10;22;24;98;32;72;7;5;6;2;2;4;53;12;19;16;43;122;4;1;2;5;15
2954;-41.25;-1.25;31;19;21;9;8;97;49;102;4;0;7;8;17;13;15;13;28;22;62;8;14;2;4;6;6;41;15;18;8;124;141;4;2;2;2;11
2955;-40.75;-1.25;18;15;22;10;6;158;45;96;3;0;4;10;19;12;19;13;19;34;78;13;6;4;5;1;2;33;11;18;10;106;53;7;3;2;2;6
2956;-40.25;-1.25;16;13;21;12;5;144;47;132;1;0;0;11;15;7;16;18;10;43;77;7;4;3;4;2;3;38;19;19;10;50;21;1;8;2;0;7
